Source #1 zenith(°),Wavelength (nm),Spectral intensity (W m-2 nm-1),Photon flux in WL bin (A cm-2),Reflected front total,Reflected front,Escaped front,Absorbed cell,Absorbed parasitic,Absorbed edge,Reflected rear total,Reflected rear,Escaped rear,Remainder,Absorbed Top interface #1,Absorbed Top layer #1 (Glass),Absorbed Top interface #2,Absorbed Top layer #2 (EVA),Absorbed Solar cell top (interface #3),Absorbed Solar cell bulk (layer #3),Absorbed Solar cell bottom (interface #4),Absorbed Bottom layer #4 (EVA),Absorbed Bottom interface #5,"   ",Cell EQE
0,300,0.0031015125,3.752268189434156e-7,0.08018496604898158,0.06999999999999999,0.010184966048981586,0,0.9198150339510186,0,0,0,0,0,3.3922751437814524e-18,0.6859396700945655,0,0.2338753638564531,0,0,0,0,0," ",0
0,310,0.064885,0.00001622314610611111,0.06545987809846954,0.04770238095238095,0.01775749714608859,0,0.93454012190153,0,0,0,0,0,5.914434657390919e-18,0.5979763535228517,0,0.3365637683786783,0,0,0,0,0," ",0
0,320,0.20515,0.000052948123880412854,0.07211959094496852,0.04097254542842782,0.031147045516540697,0,0.927880409055032,0,0,0,0,0,-4.5873147737775495e-16,0.4045627489194261,0,0.5233176601356063,0,0,0,0,0," ",0
0,330,0.407525,0.00010846691111443658,0.09911282770364764,0.04386259573759579,0.05525023196605185,0,0.9008871722963525,0,0,0,0,0,-6.59880179750624e-16,0.201289348770138,0,0.6995978235262151,0,0,0,0,0," ",0
0,340,0.452475,0.00012408022788125357,0.13067205736689963,0.04608998354586589,0.08458207382103375,0,0.8693279426331003,0,0,0,0,0,4.640407745381236e-16,0.0804317284686282,0,0.7888962141644716,0,0,0,0,0," ",0
0,350,0.5163,0.00014574687310824408,0.12149775502813571,0.04294443989103431,0.0785533151371014,0,0.8785022449718646,0,0,0,0,0,1.1102230246251565e-16,0.029902687771508528,0,0.848599557200356,0,0,0,0,0," ",0
0,360,0.53705,0.00015593596720069554,0.12890369203556365,0.03459256979690417,0.09431112223865948,0,0.8710963079644362,0,0,0,0,0,1.7685426092399367e-16,0.015587908005683307,0,0.8555083999587527,0,0,0,0,0," ",0
0,370,0.66905,0.0001996592225872895,0.04208246635565979,0.030334676840710624,0.011747789514949168,0.2689670736215647,0.6887422989932731,0,0,0,0,0.00020816102950234252,1.1371025978706108e-16,0.01094473144323723,0,0.6257302481496487,0.05206731940038705,0.2689670736215647,0,0,0," ",0
0,380,0.6605000000000001,0.00020243495023069744,0.07817382594452306,0.044206769625806525,0.033967056318716535,0.5486758878039701,0.3731494630683968,0,0,0,0,8.231831097831386e-7,-4.412235267574254e-16,0.010198936253276359,0,0.2846942599336313,0.07825626688148964,0.5486758878039701,0,0,0," ",0
0,390,0.671625,0.00021126158669664108,0.06775002912495871,0.03649839140795192,0.03125163771700679,0.7415042273085464,0.19074358003643876,0,0,0,0,0.0000021635300561979854,4.4330088990587836e-16,0.008627471324408578,0,0.10408958907545189,0.07802651963657783,0.7415042273085464,0,0,0," ",0
0,400,0.9925749999999998,0.00032022291043505227,0.060748594857746814,0.029919139902762886,0.030829454954983928,0.8268968117696803,0.11195361151570137,0,0,0,0,0.0004009818568714636,3.371218502682576e-16,0.006407473308845466,0,0.039112184640614465,0.0664339535662411,0.8268968117696803,0,0,0," ",0
0,410,1.1615,0.0003840892458827506,0.05081662019649412,0.031188037445106745,0.019628582751387375,0.8747121387694772,0.07418053561412333,0,0,0,0,0.00029070541990517995,-4.441298032268177e-16,0.005113731665198949,0,0.0165098049903779,0.052556998958546916,0.8747121387694772,0,0,0," ",0
0,420,1.2175,0.0004124272353498829,0.04763963348002753,0.02870107413238388,0.01893855934764365,0.8972357598294087,0.055120610902426044,0,0,0,0,0.0000039957881374331654,3.373793756767419e-16,0.004834213047540698,0,0.009344245605523495,0.04094215224936151,0.8972357598294087,0,0,0," ",0
0,430,1.1239,0.00038978507288195044,0.0504197716231712,0.035664664065994243,0.014755107557176954,0.9073309456283735,0.041814912753474,0,0,0,0,0.000434369994981278,-6.69660889540757e-16,0.004964798398410955,0,0.006030007454444822,0.030820106900618892,0.9073309456283735,0,0,0," ",0
0,440,1.3429999999999997,0.0004766040909610889,0.04008782394038024,0.029750560012202967,0.010337263928177274,0.9267223803405422,0.033184947894331004,0,0,0,0,0.000004847824746299363,2.0303223920284593e-18,0.00501376976602249,0,0.005158428728635697,0.023012749399672818,0.9267223803405422,0,0,0," ",0
0,450,1.496,0.0005429666859050381,0.03430912558736826,0.027627081465077946,0.006682044122290315,0.9400354713684933,0.025488506459679504,0,0,0,0,0.000166896584459127,2.204775339106468e-16,0.004798500229308473,0,0.004285944187809565,0.016404062042561247,0.9400354713684933,0,0,0," ",0
0,460,1.5595000000000003,0.0005785918173911128,0.03386673335122206,0.028432419757803754,0.005434313593418307,0.9463464346786963,0.019783606760089906,0,0,0,0,0.000003225209991797276,7.785070817010418e-16,0.004496297990893289,0,0.0040759523902691285,0.01121135637892671,0.9463464346786963,0,0,0," ",0
0,470,1.549,0.0005871895964638217,0.029317643731028645,0.02451979508288427,0.004797848648144375,0.9556024398023317,0.015078609641615937,0,0,0,0,0.0000013068250241108568,-4.425581142171499e-16,0.004028386745161999,0,0.003703337247336455,0.007346885649117925,0.9556024398023317,0,0,0," ",0
0,480,1.5934999999999997,0.0006169108121138523,0.029264452892268315,0.026221412839642386,0.0030430400526259282,0.9595592211558668,0.011176308217712524,0,0,0,0,1.7734152559373273e-8,2.673860153374103e-19,0.003424172523625459,0,0.003371412203019014,0.0043807234910680495,0.9595592211558668,0,0,0," ",0
0,490,1.5080000000000002,0.0005959728810887564,0.02871870390798933,0.026457865835815945,0.0022608380721733864,0.9626672718194644,0.008614024272546532,0,0,0,0,4.6721885619642005e-18,-2.220446049250313e-16,0.003054539235281387,0,0.0032300462926005405,0.0023294387446648264,0.9626672718194644,0,0,0," ",0
0,500,1.5379999999999998,0.0006202337811363253,0.02654457447802937,0.023624971966101953,0.0029196025119274174,0.9662204163349956,0.006980161221525463,0,0,0,0,0.00025484796545008115,3.331243770718474e-16,0.0029714884572022465,0,0.003031060439580655,0.0009776123247422286,0.9662204163349956,0,0,0," ",0
0,510,1.5524999999999998,0.0006386028635360391,0.02369541738629558,0.02202691493798785,0.00166850244830773,0.9702629918541442,0.006041590759554976,0,0,0,0,5.167900641957025e-15,5.551115123125783e-16,0.0029093136919230373,0,0.002895261994241546,0.0002370150733898374,0.9702629918541442,0,0,0," ",0
0,520,1.4849999999999999,0.0006228147279498965,0.02203520221525045,0.020812294937025907,0.0012229072782245429,0.9722583794599456,0.005511437894609923,0,0,0,0,0.000194980430194179,5.541173307099938e-16,0.0028675195216349993,0,0.002642846290315576,0.0000010720826587930721,0.9722583794599456,0,0,0," ",0
0,530,1.527,0.0006527456455285299,0.017506675768048093,0.01667714294404333,0.0008295328240047646,0.9769265216395823,0.005340756486939715,0,0,0,0,0.00022604610542978798,-4.107173537490319e-19,0.00280438197658142,0,0.0025363745103580745,2.2061579957688143e-16,0.9769265216395823,0,0,0," ",0
0,540,1.5294999999999999,0.0006661504380415152,0.02179820503041429,0.021116684773821393,0.0006815202565928977,0.9726436741578288,0.005332080378437975,0,0,0,0,0.0002260404333189825,1.2212453270876722e-15,0.0027124186218085967,0,0.0026196617566285898,-4.3314258805765174e-16,0.9726436741578288,0,0,0," ",0
